kir_imm_pooled_female_n
131.0
55.0
""
215.0
204.0
""
421.0
""
""
156.0
138.0
919.0
24.0
61.0
140.0
""
""
163.0
""
""
155.0
573.0
98.0
62.0
1010.0
""
122.0
290.0
1194.0
33.0
36.0
70.0
742.0
572.0
23.0
251.0
""
30.0
""
""
144.0
""
""
""
""
""
1074.0
95.0
284.0
59.0
215.0
170.0
53.0
""
""
181.0
""
""
""
34.0
25.0
263.0
""
31.0
""
""
""
""
""
""
""
""
22.0
38.0
""
""
30.0
""
""
418.0
31.0
71.0
""
47.0
695.0
39.0
32.0
233.0
317.0
93.0
31.0
""
27.0
187.0
""
""
52.0
184.0
3050.0
624.0
690.0
15108.0
2639.0
834.0
698.0
3590.0
562.0
1140.0
61.0
299.0
239.0
84.0
359.0
23.0
344.0
346.0
379.0
""
""
""
106.0
34.0
43.0
147.0
20.0
239.0
191.0
31.0
""
""
3419.0
44.0
112.0
""
181.0
""
200.0
313.0
""
53.0
233.0
186.0
""
""
58.0
""
182.0
36.0
""
20.0
""
237.0
50.0
""
680.0
172.0
""
152.0
22.0
25.0
""
""
244.0
2053.0
""
9407.0
41.0
37.0
47.0
106.0
4474.0
293.0
47.0
210.0
44.0
24.0
261.0
737.0
60.0
30.0
43.0
33.0
552.0
29.0
22.0
710.0
""
22.0
186.0
""
20.0
207.0
449.0
""
""
20.0
71.0
70.0
350.0
40.0
354.0
183.0
48.0
52.0
92.0
260.0
591.0
50.0
61.0
148.0
73.0
101.0
""
""
580.0
187.0
242.0
1873.0
42.0
35.0
23.0
27.0
32.0
43.0
804.0
76.0
109.0
81.0
822.0
244.0
299.0
154.0
""
61.0
""
32.0
""
54.0
""
""
56.0
84.0
64.0
166.0
39.0
39.0
121.0
735.0
87.0
190.0
1737.0
171.0
90.0
""
188.0
113.0
67.0
648.0
73.0
471.0
73.0
704.0
854.0
604.0
1049.0
37428.0
1360.0
15343.0
5763.0
486.0
276.0
70.0
""
153.0
31.0
117.0
294.0
258.0
59.0
138.0
2575.0
""
""
6892.0
809.0
60.0
925.0
5161.0
90.0
""
29.0
""
28.0
32.0
26.0
29.0
""
75.0
65.0
109.0
2325.0
""
54.0
158.0
39.0
21.0
""
54.0
67.0
""
157.0
84.0
58.0
158.0
287.0
156.0
""
202.0
144.0
94.0
42.0
321.0
49.0
23.0
28.0
86.0
193.0
54.0
33.0
220.0
""
253.0
387.0
1266.0
69.0
15657.0
441.0
126.0
""
1109.0
""
24.0
108.0
118.0
36.0
""
25.0
30.0
""
23.0
33.0
""
46.0
""
63.0
63.0
""
48.0
""
30.0
35.0
24.0
117.0
""
""
""
21.0
""
""
""
""
""
31.0
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
131.0
""
""
""
""
""
""
46.0
38.0
""
88.0
88.0
""
""
""
58.0
26.0
""
""
""
""
""
""
""
""
""
""
""
""
48.0
28.0
""
64.0
20.0
20.0
38.0
35.0
319.0
""
""
""
79.0
""
""
""
""
35.0
65.0
""
""
31.0
39.0
""
""
67.0
120.0
""
229.0
""
""
517.0
28.0
""
""
""
""
20.0
874.0
""
""
112.0
""
""
""
""
""
""
""
""
""
25.0
47.0
""
50.0
""
""
353.0
2510.0
""
""
74.0
28.0
38.0
""
""
""
""
""
""
42.0
""
""
190.0
132.0
416.0
34.0
28.0
20.0
43.0
70.0
101.0
1142.0
54.0
56.0
""
""
129.0
26.0
165.0
52.0
112.0
20.0
58.0
191.0
60.0
264.0
39.0
553.0
24.0
""
44.0
4209.0
144.0
""
103.0
""
202.0
""
190.0
223.0
130.0
86.0
331.0
62.0
""
""
""
70.0
119.0
""
""
82.0
33.0
39.0
86.0
112.0
30.0
""
1428.0
20.0
2889.0
20.0
51.0
""
591.0
109.0
38.0
81.0
46.0
22.0
1005.0
4274.0
553.0
155.0
421.0
9810.0
339.0
128.0
41.0
178.0
22.0
""
71.0
242.0
357.0
64.0
""
23.0
211.0
""
""
166.0
""
""
""
50.0
53.0
258.0
55.0
730.0
2400.0
5268.0
93.0
289.0
145.0
111.0
323.0
51.0
""
36.0
34.0
32.0
1007.0
""
66.0
71.0
48.0
""
461.0
""
""
""
""
""
32.0
39.0
""
20.0
""
""
""
127.0
""
""
83.0
""
""
""
""
""
""
""
""
47.0
""
""
38.0
33.0
""
""
""
53.0
51.0
""
""
35.0
""
2965.0
120.0
292.0
""
95.0
""
""
26.0
826.0
21.0
4013.0
""
1963.0
99.0
""
60.0
166.0
""
49.0
179.0
106.0
55.0
385.0
53.0
""
73.0
29.0
""
""
""
444.0
1377.0
130.0
226.0
""
""
""
20.0
""
33.0
107.0
""
""
157.0
89.0
147.0
27.0
67.0
2054.0
1802.0
3627.0
598.0
4933.0
8149.0
51.0
21.0
""
608.0
744.0
12871.0
2867.0
""
23.0
7993.0
1717.0
1204.0
57753.0
27.0
38.0
149.0
114.0
389.0
52.0
137.0
2100.0
68.0
795.0
22.0
409.0
470.0
""
""
71.0
""
""
""
195.0
44.0
5271.0
