work_32_white_male_p75_se
0.052275721
0.045427643
0.040885616
0.028624911
0.026085457
0.044926729
0.046698321
0.05370472
0.028787514
0.036243219
0.054456994
0.080554001
0.055313732
0.077796295
0.038377374
0.046713196
0.034178838
0.056177597
0.022556406
0.025123456
0.025837583
0.025883554
0.030236276
0.055257365
0.046067562
0.036148638
0.069917858
0.042412195
0.039513357
0.054962799
0.028835393
0.04040125
0.040985212
0.053406592
0.062242299
0.042668562
0.06347011
0.054824136
0.082770027
0.04835739
0.051552739
0.038270041
0.060713459
0.054922
0.17973281
0.075965948
0.11884353
0.043150242
0.082187019
0.064802751
0.039519858
0.048654642
0.092548884
0.047055461
0.042091046
0.033689979
0.039867174
0.032114726
0.05203978
0.054301731
0.03625156
0.044345159
0.037618287
0.038253583
0.035874348
""
0.11138308
0.058779817
0.04177371
0.03826746
0.044108253
0.088078454
0.058115721
0.068171971
0.076200843
0.074674487
0.1315043
0.04443641
0.10775124
0.11164716
""
0.40580755
0.044473819
0.11597767
0.047929201
0.035190165
0.028454607
0.059200916
0.042569473
0.060089968
0.051174212
0.035160296
0.041873489
0.032017834
0.032894332
0.03944819
0.20667103
0.042929679
0.045370676
0.047889311
0.0489536
0.026242876
0.031513423
0.04092069
0.045905419
""
0.063411362
0.058413744
0.081938744
0.052852537
0.039571244
0.16303068
0.035912581
0.051117942
0.048393164
0.11369313
0.079643242
0.047619272
0.055354763
0.052734714
0.057247352
0.040580843
0.047380961
0.075813442
0.048929226
0.046110995
0.034788478
0.043729469
0.059600148
0.04887224
""
0.043070499
0.065613031
0.079229333
0.048962466
0.096088007
0.057320379
0.1055787
0.045011755
0.044232924
0.036201503
0.070235603
0.087651357
0.050501999
0.063002206
0.058401532
0.075579904
0.085981153
0.0505688
0.058490053
0.051451139
0.1203338
0.099031679
0.053613652
0.046373766
0.058322333
0.10599762
0.05040247
0.068649054
0.1048348
0.065148152
0.063158184
0.024255862
0.024590401
0.067580462
0.067463435
0.060991373
0.17121775
0.048233185
0.032830734
0.058894746
0.041543137
0.027759034
0.031978462
0.040557619
0.065927088
0.037398055
0.049322568
0.032808647
0.15878576
0.090182886
0.050590936
0.090717621
0.049894206
0.069893226
0.05575284
0.095528834
0.038634475
