hs_hisp_female_p50
0.76022857
0.79973567
""
0.93003571
0.84006244
""
0.8633796
""
""
0.83505297
0.78866845
0.83654249
""
0.93531072
0.78125739
""
""
0.89948875
""
""
0.77471888
0.90870005
0.82899624
0.90413547
0.82907951
""
0.92224723
0.88727051
0.88862205
""
""
0.90126282
0.88121641
0.87464392
""
0.85123563
""
""
""
""
0.9024784
""
""
""
""
""
0.8838194
0.80980396
0.88288939
0.91222537
0.89296466
0.8815946
0.80383569
""
""
0.78800994
""
""
""
0.96712106
0.88975185
0.79467708
""
""
""
""
""
""
""
""
""
""
""
0.99952722
0.96729702
""
0.97019941
""
""
0.83249968
""
0.82332432
""
0.75966567
0.76493657
0.80052227
0.79213095
0.86948895
0.93001097
0.84522301
0.82408845
""
""
0.73785526
""
""
0.89623928
0.71442592
0.87664157
0.84534484
0.83325255
0.90455502
0.84369135
0.87581891
0.86278898
0.87088984
0.85124475
0.86272609
0.88539124
0.8546533
0.96899933
0.89992845
0.87738711
""
0.82553542
0.84432453
0.78257859
""
""
""
0.77650028
0.6516912
""
0.82962096
0.97358954
0.86943668
0.84029335
0.63302588
""
""
0.8342976
""
0.88216633
""
0.72353721
""
0.85363609
0.90532243
""
""
0.87782407
0.88731325
""
""
0.80794376
""
0.82481396
""
""
""
""
0.78751576
0.80616593
""
0.86045444
0.84629273
""
0.86435801
""
""
""
""
0.88723308
0.87232715
""
0.85629815
0.84487236
""
""
0.82115728
0.81944621
0.88405049
0.85836327
0.84503722
0.82149374
0.85485345
0.86173475
0.81742263
0.89195698
0.86711329
""
0.83979833
0.84424329
0.88005137
""
0.83159083
""
""
0.84049785
""
""
0.85465789
0.85708326
""
""
""
0.8190003
0.88474953
0.83356762
0.83043128
0.83599913
0.75526392
0.82917088
0.8571226
0.80941993
0.81179726
0.79489315
0.85714781
0.84830445
0.85748971
0.80292809
0.84988546
""
""
0.83909023
0.81768537
0.82739043
0.82859498
""
""
""
""
0.80176574
""
0.84060407
0.91994667
0.88407624
0.8736335
0.91552645
0.88715798
0.82474077
0.83159286
""
0.79223013
""
""
""
0.79326624
""
""
0.88351655
0.71224487
""
0.81426269
""
0.89281964
0.80215162
0.8156901
0.95593351
0.89507776
0.85561019
0.95097005
0.94408995
""
0.8913731
0.82267976
0.80448145
0.8380506
0.94301236
0.90064353
0.90709966
0.8431918
0.79967952
0.81357735
0.86922801
0.85945135
0.87332982
0.87551033
0.84632844
0.82144594
0.82540202
0.86649078
""
""
""
""
0.91422039
0.89302754
""
0.93693292
0.86254716
""
""
0.84691793
0.84940213
""
0.83754331
0.87643033
0.865695
""
""
""
""
0.95164907
""
0.77187783
""
0.85701454
0.88975954
0.79565322
0.83307672
""
0.90370756
0.82762808
0.89115113
0.88504863
""
0.70942253
0.93411797
""
0.8356657
0.89803994
