kfr_top01_hisp_female_n
70.0
47.0
""
118.0
44.0
24.0
""
""
102.0
""
""
""
""
""
476.0
146.0
""
""
""
40.0
24.0
""
27.0
""
""
25.0
""
""
""
47.0
83.0
63.0
""
""
52.0
""
""
""
20.0
49.0
71.0
35.0
""
""
30.0
""
""
""
778.0
""
""
""
""
593.0
3944.0
182.0
505.0
810.0
""
272.0
21.0
""
344.0
""
""
61.0
403.0
""
""
""
1213.0
""
270.0
""
""
""
166.0
43.0
52.0
73.0
121.0
25.0
106.0
157.0
234.0
46.0
""
""
34.0
60.0
349.0
103.0
""
81.0
146.0
104.0
26.0
""
396.0
""
83.0
41.0
""
""
319.0
""
101.0
""
32.0
52.0
195.0
""
""
""
27.0
68.0
39829.0
""
""
265.0
""
35.0
4139.0
""
""
""
""
25.0
27.0
""
""
""
138.0
""
""
""
""
123.0
81.0
48.0
""
31.0
""
""
""
4413.0
282.0
392.0
124.0
3946.0
414.0
""
92.0
51.0
26.0
""
968.0
203.0
94.0
37.0
293.0
29.0
20.0
""
""
""
20.0
""
20.0
24.0
""
201.0
280.0
""
""
""
""
""
""
23.0
""
792.0
467.0
23.0
186.0
""
""
""
""
56.0
117.0
22.0
156.0
""
45.0
""
""
""
349.0
2838.0
66.0
1023.0
37.0
74.0
721.0
76.0
22.0
""
49.0
""
32.0
109.0
95.0
20.0
93.0
""
38.0
35.0
""
61.0
88.0
54.0
577.0
""
75.0
26.0
""
39.0
""
121.0
""
214.0
43.0
""
112.0
35.0
119.0
53.0
31.0
66.0
29.0
26.0
28.0
130.0
39.0
169.0
48.0
3402.0
199.0
37.0
130.0
1301.0
141.0
""
48.0
89.0
35.0
58.0
30.0
141.0
""
""
""
""
""
""
590.0
""
""
30.0
35.0
""
""
625.0
22.0
39.0
""
45.0
32.0
""
""
237.0
""
""
114.0
""
76.0
33.0
""
40.0
""
62.0
39.0
49.0
39.0
""
""
""
""
""
""
150.0
""
""
""
137.0
""
""
""
""
""
93.0
""
""
30.0
""
""
53.0
52.0
90.0
""
""
""
52.0
""
58.0
31.0
20.0
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
28.0
27.0
122.0
""
""
""
56.0
223.0
75.0
""
""
""
""
26.0
212.0
20.0
""
""
""
""
324.0
21.0
""
""
""
""
""
711.0
228.0
""
""
""
472.0
""
36.0
51.0
39.0
21.0
""
""
69.0
60.0
40.0
""
55.0
20.0
""
520.0
""
22.0
28.0
""
""
""
115.0
21.0
27.0
109.0
""
""
21.0
""
""
""
""
""
""
132.0
53.0
""
45.0
""
169.0
21.0
""
40.0
""
845.0
515.0
43.0
247.0
""
""
139.0
""
""
""
""
""
167.0
24.0
""
24.0
23.0
""
1053.0
43.0
""
""
43.0
""
246.0
""
""
""
315.0
47.0
25.0
""
""
38.0
""
104.0
""
21.0
""
24.0
""
""
31.0
""
""
""
""
41.0
22.0
""
233.0
""
41.0
198.0
""
""
""
180.0
24.0
1728.0
481.0
666.0
""
52.0
""
""
""
59.0
93.0
""
""
21.0
""
""
""
""
""
1156.0
""
""
""
""
""
""
""
116.0
""
21.0
""
""
""
""
46.0
""
""
24.0
49.0
""
""
""
""
149.0
""
""
""
""
""
55.0
""
""
""
260.0
""
""
42.0
""
""
""
""
49.0
""
""
""
""
322.0
""
""
""
37.0
""
""
26.0
""
661.0
41.0
""
142.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
44.0
""
""
40.0
""
""
24.0
""
""
70.0
""
""
""
""
""
""
""
20.0
""
""
51.0
""
""
""
""
""
""
25.0
""
""
""
""
""
38.0
""
""
""
""
""
""
""
94.0
""
""
""
""
""
28.0
50.0
""
111.0
""
33.0
63.0
""
267.0
288.0
212.0
""
""
""
""
""
22.0
440.0
""
""
""
""
21.0
63.0
21.0
""
2004.0
34.0
244.0
97.0
""
20.0
106.0
""
""
44.0
930.0
139.0
37.0
""
150.0
""
""
26.0
215.0
120.0
""
""
129.0
53.0
30.0
77.0
436.0
89.0
""
121.0
28.0
70.0
301.0
32.0
29.0
""
""
""
""
80.0
35.0
190.0
""
24.0
67.0
""
""
21.0
55.0
""
46.0
34.0
20.0
""
126.0
30.0
963.0
975.0
117.0
35.0
153.0
113.0
260.0
28.0
352.0
""
464.0
573.0
23.0
4669.0
3058.0
36.0
139.0
""
40.0
138.0
106.0
44.0
656.0
212.0
124.0
794.0
""
3745.0
119.0
2672.0
255.0
2833.0
""
723.0
595.0
3879.0
2189.0
""
""
401.0
24.0
26.0
30.0
""
92.0
307.0
""
322.0
58.0
265.0
94.0
26.0
23.0
21.0
41.0
149.0
""
""
23.0
314.0
20.0
711.0
35.0
""
80.0
140.0
55.0
25.0
50.0
1027.0
136.0
33.0
""
91.0
216.0
375.0
""
1671.0
""
""
183.0
36.0
434.0
183.0
""
""
755.0
38.0
45.0
65.0
44.0
""
131.0
""
252.0
109.0
""
408.0
125.0
1616.0
115.0
22.0
""
20.0
""
""
989.0
""
""
864.0
242.0
110.0
89.0
""
102.0
117.0
300.0
378.0
3451.0
30.0
""
398.0
""
32.0
38.0
""
56.0
44.0
24.0
95.0
""
36.0
46.0
159.0
""
""
21.0
42.0
761.0
""
28.0
41.0
""
123.0
47.0
""
1468.0
""
""
32.0
30.0
""
""
173.0
""
""
""
""
""
54.0
""
62.0
67.0
""
""
37.0
30.0
""
""
89.0
""
38.0
119.0
""
174.0
61.0
""
28.0
""
107.0
""
1127.0
""
""
36.0
113.0
""
""
130.0
148.0
55.0
""
102.0
89.0
""
""
23.0
""
26.0
""
44.0
344.0
101.0
""
35.0
79.0
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
147.0
55.0
""
""
""
""
67.0
375.0
150.0
""
""
""
""
207.0
""
""
""
39.0
""
""
43.0
64.0
""
""
43.0
""
""
27.0
38.0
""
""
""
""
20.0
""
""
""
""
65.0
""
""
24.0
""
""
104.0
56.0
""
""
""
""
""
""
""
20.0
""
""
""
""
31.0
36.0
""
""
""
""
""
""
""
23.0
""
""
92.0
""
""
""
""
132.0
147.0
39.0
""
32.0
22.0
38.0
""
""
138.0
""
""
79.0
""
539.0
33.0
57.0
""
""
""
""
""
""
""
""
27.0
90.0
""
""
301.0
""
""
23.0
""
""
""
44.0
""
1794.0
208.0
169.0
91.0
""
33.0
31.0
84.0
""
35.0
25.0
""
58.0
""
""
""
27.0
""
""
""
24.0
""
""
""
""
91.0
""
""
""
""
""
""
112.0
52.0
""
207.0
26.0
212.0
""
""
""
28.0
""
""
367.0
20.0
""
37.0
1034.0
59.0
""
""
29.0
""
""
24.0
34.0
36.0
61.0
23.0
""
38.0
""
""
35.0
""
25.0
388.0
27.0
22.0
""
""
""
""
182.0
""
""
""
""
""
""
""
97.0
68.0
""
""
""
""
21.0
""
""
58.0
85.0
""
""
""
""
""
""
113.0
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
69.0
""
""
""
""
""
""
""
""
347.0
61.0
""
""
""
""
""
71.0
""
""
108.0
""
""
39.0
""
""
""
24.0
""
93.0
24.0
""
231.0
""
346.0
""
""
84.0
1485.0
""
""
""
""
""
21.0
""
""
""
""
""
346.0
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
469.0
140.0
""
""
""
182.0
""
20.0
""
""
""
27.0
""
""
""
""
113.0
""
36.0
""
""
47.0
533.0
28.0
418.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
147.0
12253.0
164.0
330.0
""
""
175.0
67.0
""
298.0
""
124.0
37.0
""
2472.0
45.0
420.0
37.0
""
38.0
""
54.0
623.0
121.0
339.0
96.0
""
1451.0
4544.0
1292.0
2549.0
188.0
1202.0
5138.0
516.0
9962.0
200.0
1306.0
4705.0
1924.0
1663.0
1420.0
6386.0
130.0
1085.0
392.0
4246.0
266.0
12240.0
25.0
1480.0
404.0
268.0
874.0
""
4084.0
1219.0
511.0
148.0
""
183.0
1324.0
116.0
151.0
788.0
500.0
170.0
1084.0
230.0
579.0
352.0
1532.0
1098.0
932.0
2345.0
130.0
324.0
281.0
117.0
107.0
1877.0
467.0
38.0
27251.0
213.0
63.0
60.0
279.0
102.0
48.0
62.0
84.0
41.0
54.0
866.0
1284.0
20.0
22.0
51.0
47.0
67.0
""
66.0
259.0
20837.0
""
61.0
41.0
1901.0
192.0
6526.0
20156.0
234.0
348.0
552.0
156.0
1928.0
78.0
103.0
47.0
323.0
21622.0
186.0
2588.0
1455.0
61.0
229.0
248.0
36.0
""
38.0
62.0
7120.0
257.0
58.0
103.0
472.0
46.0
45.0
140.0
5709.0
35.0
25.0
258.0
28.0
""
""
""
""
50.0
""
21.0
82.0
230.0
88.0
221.0
56.0
""
60.0
20.0
254.0
79.0
""
""
""
65.0
37.0
217.0
1422.0
21.0
""
169.0
58.0
107.0
379.0
42.0
499.0
50.0
212.0
""
""
55.0
20.0
581.0
38.0
203.0
50.0
137.0
""
96.0
""
196.0
30.0
273.0
""
170.0
66.0
126.0
26.0
27.0
""
""
1375.0
""
32.0
57.0
125.0
182.0
""
552.0
159.0
""
53.0
51.0
""
36.0
115.0
22.0
215.0
64.0
128.0
110.0
209.0
41.0
135.0
28.0
37.0
36.0
100.0
""
""
""
230.0
42.0
1096.0
""
""
26.0
254.0
65.0
90.0
80.0
""
""
""
""
""
""
""
""
53.0
100.0
""
""
""
""
""
""
""
""
139.0
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
22.0
""
""
48.0
97.0
""
""
""
116.0
26.0
137.0
26.0
41.0
25.0
""
353.0
20.0
30.0
132.0
145.0
33.0
66.0
""
38.0
2340.0
39.0
231.0
103.0
133.0
118.0
27.0
1174.0
176.0
""
52.0
211.0
""
569.0
200.0
31.0
""
108.0
""
""
""
136.0
""
47.0
33.0
238.0
22.0
120.0
43.0
1200.0
1269.0
27.0
466.0
60.0
140.0
""
34.0
93.0
""
551.0
""
26.0
45.0
""
150.0
57.0
""
28.0
""
104.0
20.0
111.0
107.0
37.0
327.0
37.0
167.0
43.0
231.0
378.0
182.0
46.0
22.0
39.0
""
127.0
34.0
68.0
83.0
344.0
21.0
35.0
""
""
29.0
82.0
38.0
71.0
100.0
294.0
119.0
79.0
31.0
""
704.0
""
752.0
""
""
99.0
173.0
52.0
""
""
183.0
52.0
110.0
""
28.0
44.0
""
""
22.0
285.0
25.0
""
161.0
49.0
55.0
""
79.0
46.0
82.0
46.0
89.0
51.0
27.0
""
51.0
47.0
23.0
124.0
""
""
""
2859.0
79.0
83.0
63.0
21.0
87.0
66.0
61.0
154.0
""
""
129.0
39.0
36.0
150.0
204.0
96.0
1493.0
130.0
101.0
25.0
""
62.0
36.0
185.0
1093.0
89.0
117.0
174.0
46.0
46.0
294.0
254.0
""
""
""
254.0
714.0
123.0
253.0
304.0
22.0
882.0
84.0
264.0
433.0
1947.0
72.0
1905.0
369.0
""
45.0
542.0
45.0
""
122.0
1937.0
""
419.0
165.0
672.0
27.0
88.0
25.0
1820.0
59.0
38.0
1007.0
84.0
71.0
""
66.0
73.0
872.0
""
26.0
20.0
51.0
38.0
208.0
647.0
595.0
""
348.0
43.0
""
182.0
""
""
""
27.0
""
""
219.0
1540.0
39.0
335.0
1816.0
311.0
68.0
23.0
56.0
""
637.0
901.0
""
1202.0
72.0
43.0
5031.0
156.0
""
91.0
""
23.0
""
""
22.0
30.0
28.0
20.0
95.0
48.0
142.0
24.0
702.0
58.0
220.0
128.0
2926.0
145.0
""
172.0
""
118.0
""
""
173.0
326.0
""
361.0
43.0
21.0
33.0
27.0
30.0
41.0
""
207.0
22.0
""
103.0
43.0
571.0
63.0
""
215.0
30.0
72.0
31.0
60.0
""
237.0
""
29.0
""
38.0
87.0
62.0
84.0
548.0
24.0
310.0
169.0
""
""
204.0
""
""
""
""
""
22.0
""
""
29.0
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
41.0
20.0
""
""
""
""
60.0
""
""
194.0
""
""
202.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
65.0
""
""
85.0
107.0
""
""
33.0
35.0
35.0
""
""
""
28.0
51.0
22.0
28.0
869.0
""
20.0
45.0
26.0
26.0
""
36.0
42.0
26.0
""
31.0
""
77.0
269.0
""
""
23.0
29.0
24.0
""
""
""
""
20.0
""
44.0
""
314.0
""
25.0
28.0
""
26.0
84.0
55.0
""
""
81.0
""
42.0
142.0
""
36.0
521.0
""
""
43.0
""
""
""
""
66.0
32.0
49.0
74.0
239.0
""
""
71.0
1014.0
""
""
89.0
159.0
54.0
""
""
""
""
47.0
80.0
""
25.0
""
220.0
82.0
181.0
373.0
595.0
299.0
24.0
""
1110.0
221.0
197.0
111.0
844.0
46.0
773.0
2633.0
38386.0
45.0
""
121.0
173.0
3114.0
1329.0
190.0
""
366.0
377.0
143.0
297.0
754.0
493.0
64.0
13640.0
56.0
20.0
32.0
270.0
150.0
239.0
86.0
30.0
113.0
21.0
78.0
2610.0
54.0
243.0
1274.0
173.0
20.0
218.0
703.0
""
117.0
30.0
159.0
45.0
124.0
24996.0
399.0
744.0
""
2785.0
294.0
30.0
427.0
""
384.0
130.0
3214.0
32.0
1245.0
28426.0
255.0
131.0
76.0
160.0
63.0
226.0
""
4512.0
42.0
57.0
513.0
297.0
2553.0
108.0
197.0
32.0
81.0
333.0
210.0
336.0
555.0
191.0
2029.0
1164.0
66.0
49.0
79.0
64.0
97.0
48084.0
140.0
24.0
78.0
1629.0
48.0
241.0
20522.0
218.0
506.0
206.0
126.0
72.0
615.0
75.0
352.0
228.0
""
28.0
167.0
75.0
""
1293.0
256.0
1474.0
920.0
231.0
311.0
525.0
215.0
""
""
509.0
68.0
""
""
1071.0
48.0
86.0
430.0
178.0
221.0
146.0
135.0
39.0
378.0
116.0
""
144.0
75.0
""
3945.0
96.0
127.0
2053.0
""
77.0
""
73.0
""
688.0
2351.0
866.0
""
2267.0
243.0
""
141.0
84.0
2053.0
535.0
30.0
""
221.0
255.0
""
300.0
10132.0
153.0
""
238.0
209.0
56.0
432.0
268.0
527.0
144.0
2089.0
262.0
""
899.0
117.0
""
36.0
635.0
150.0
""
131.0
317.0
219.0
190.0
""
""
80.0
1837.0
73.0
23.0
314.0
""
65.0
26.0
1051.0
22.0
2190.0
98.0
""
""
111.0
172.0
13655.0
1630.0
""
371.0
""
291.0
2166.0
9723.0
26.0
31.0
108.0
48.0
874.0
1913.0
171.0
1913.0
240.0
248.0
309.0
168.0
8720.0
708.0
27.0
958.0
210.0
806.0
2823.0
648.0
243.0
286.0
156.0
199.0
146.0
180.0
530.0
""
201.0
272.0
153.0
""
1054.0
""
""
""
34.0
94.0
""
""
29.0
""
""
""
4179.0
20.0
49.0
35.0
61.0
228.0
91.0
1176.0
41.0
278.0
""
1365.0
""
""
""
88.0
""
24.0
""
""
""
""
31.0
45.0
34.0
31.0
30.0
102.0
""
""
""
""
1525.0
41.0
""
51.0
""
""
""
""
""
31.0
20.0
""
""
""
577.0
""
""
70.0
""
""
""
""
5212.0
103.0
""
""
25.0
97.0
""
44.0
""
""
""
""
21.0
69.0
380.0
29.0
""
33.0
80.0
""
35.0
""
""
""
615.0
22.0
""
""
""
23.0
""
52.0
""
""
""
""
""
36.0
21.0
""
40.0
26.0
""
156.0
1952.0
""
""
""
69.0
""
95.0
""
""
71.0
""
""
261.0
372.0
""
""
""
42.0
25.0
""
""
""
204.0
992.0
""
""
44.0
437.0
37.0
""
41.0
""
193.0
73.0
""
63.0
""
364.0
130.0
54.0
""
74.0
200.0
86.0
""
513.0
551.0
""
46.0
""
168.0
""
242.0
114.0
30.0
31.0
104.0
1517.0
42.0
20.0
64.0
338.0
41.0
974.0
468.0
109.0
867.0
36.0
239.0
243.0
""
1032.0
""
662.0
156.0
208.0
52.0
4212.0
656.0
72.0
55.0
198.0
""
108.0
105.0
35.0
27.0
2367.0
""
516.0
""
1636.0
788.0
65.0
590.0
""
445.0
501.0
33.0
3366.0
""
98.0
""
""
""
55.0
""
""
""
""
""
""
""
""
22.0
""
53.0
""
64.0
96.0
""
""
""
""
22.0
""
""
24.0
""
""
40.0
""
""
""
24.0
""
""
""
""
28.0
28.0
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
24.0
""
39.0
""
413.0
""
""
49.0
37.0
43.0
65.0
""
563.0
137.0
28.0
28.0
22.0
74.0
""
112.0
""
25.0
30.0
24.0
""
""
23.0
184.0
32.0
675.0
""
71.0
""
24.0
30.0
91.0
101.0
33.0
""
""
3829.0
51.0
32.0
26.0
215.0
110.0
""
40.0
33.0
66.0
21.0
866.0
""
303.0
""
73.0
73.0
""
32.0
197.0
""
""
""
""
288.0
""
147.0
684.0
66.0
43.0
204.0
76.0
117.0
42.0
102.0
139.0
49.0
""
114.0
81.0
""
""
620.0
25.0
279.0
""
84.0
31.0
52.0
""
284.0
""
75.0
67.0
""
""
""
""
""
""
""
""
""
""
""
32.0
""
25.0
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
96.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
