kir_stycz_other_female_p75_se
0.04212207
0.056305412
""
0.027796358
0.032952718
0.11637376
0.02318031
""
""
0.043510918
0.045056053
0.016805718
""
0.077068605
0.043840572
""
""
0.041393459
""
0.10094254
0.04126741
0.020566698
0.039312992
0.075491719
0.01562002
""
0.049925793
0.02925016
0.013421119
0.11315003
0.10972054
0.051656943
0.016381107
0.018938737
0.086175926
0.029342702
""
0.07695847
""
""
0.032648664
""
""
""
""
""
0.015435756
0.047454499
0.027081598
0.056255765
0.035169113
0.035041496
0.069147155
""
""
0.031505577
""
0.10288738
""
0.075218335
0.10941184
0.0246535
""
0.088150777
0.12879838
0.083639465
""
""
""
""
""
""
0.11414468
0.06057306
""
""
0.10283507
0.11210039
""
0.020709347
0.13255756
0.050510488
""
0.055990666
0.017763307
0.066097431
0.076164179
0.030291595
0.020158332
0.045900263
0.063349932
0.13240899
0.087723672
0.031906191
0.095809199
""
0.059769854
0.043620516
0.013596032
0.03336437
0.031101774
0.011824699
0.019580027
0.030031662
0.020059397
0.014738116
0.033645183
0.013928884
0.086808316
0.043621123
0.051970549
0.053114414
0.022014322
""
0.027078414
0.027098639
0.024761956
""
""
""
0.063671425
0.078793988
0.073608674
0.058023922
0.11215118
0.031053767
0.030166429
0.082870051
""
""
0.0089431154
0.10048945
0.058865707
""
0.055351354
0.099402823
0.031701338
0.036509968
""
0.066682748
0.042220142
0.041274138
""
""
0.071170934
""
0.045939483
0.086463064
""
""
0.081215873
0.02482333
0.053747341
""
0.020866772
0.037430234
0.094165444
0.039335128
""
0.067262195
""
""
0.023525512
0.0094591947
""
0.0055208458
0.042996205
0.080082133
0.064900212
0.033598855
0.0068772938
0.020747242
0.053125694
0.03086767
0.069640867
0.10469413
0.024090881
0.015622035
0.055881836
0.066378728
0.093756638
0.10231248
0.015414006
0.064464182
0.068577625
0.012743112
""
0.061140258
0.031906638
""
0.089471459
0.040739648
0.018911913
""
""
0.062559746
0.045840416
0.046051212
0.022816874
0.080212362
0.02406949
0.035336651
0.065377004
0.043405239
0.031392068
0.020511383
0.013492785
0.060434494
0.048544172
0.038862746
0.045522664
0.036265109
""
""
0.024743631
0.027434817
0.023448978
0.011308105
0.058016799
0.05193828
0.068712972
0.067942522
0.043349575
0.084510967
0.012679941
0.038848687
0.046905953
0.050038464
0.012864987
0.031527538
0.037028689
0.03428594
""
0.055636182
""
0.074010104
""
0.04501202
""
""
0.051173262
0.060592718
0.056307845
0.033625916
0.079503261
0.070882171
0.035880167
0.01724007
0.079423383
0.036777601
0.012552651
0.041353397
0.069786601
""
0.042175315
0.071542092
0.068313323
0.018850947
0.060304008
0.029047582
0.068640575
0.024902219
0.020576824
0.017870838
0.017612748
0.0067114667
0.018070597
0.0069816895
0.0071863486
0.019514557
0.026424849
0.056151267
""
0.050695762
""
""
0.024985084
0.033297326
0.076767221
0.045063026
0.01019971
""
""
0.0067507382
0.016594669
0.069869503
0.025085082
0.0090128416
0.059212241
0.1441233
""
""
0.084734365
0.10509116
""
""
""
0.066226266
0.067157663
0.038832333
0.0077406126
""
0.054049447
0.037115026
0.13226631
0.075173728
""
0.085461907
0.052989565
""
0.051765639
0.034246851
0.088902503
0.046947673
0.027262365
0.032260362
0.086911552
0.037349414
0.049298752
0.04602205
0.075458653
0.021853594
0.063797675
0.11880046
0.095941447
0.045135248
0.038661681
0.071737729
0.066053659
0.024211932
""
0.028323347
0.022343168
0.013298011
0.045915175
0.0059316983
0.021826003
0.056112394
0.064689986
0.01079753
""
""
0.039446332
0.034961198
0.057129677
""
0.11181883
0.06834206
""
""
0.062555827
0.08495333
0.054987494
""
0.068810359
0.068692826
""
0.065091267
0.13393524
0.086383037
0.057950873
""
0.029379617
""
""
0.11732581
""
""
""
""
""
""
0.083858758
""
""
""
""
""
""
0.085425749
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046121921
""
""
""
""
""
""
0.053112615
""
""
0.049729325
0.055277154
""
""
""
0.067725413
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08586815
""
""
""
""
""
""
0.079737194
0.027093844
""
""
""
0.036475569
""
""
""
""
""
0.042733558
""
""
""
""
""
""
""
0.057307843
""
0.031471834
""
""
0.01590539
""
""
""
""
""
""
0.013904177
""
""
0.055701014
""
""
""
""
""
""
""
""
""
""
""
""
0.068909138
""
""
0.023393778
0.0085233003
""
""
""
""
0.087975919
""
""
""
""
""
""
0.072863497
""
""
0.031474885
0.023976775
0.018020071
0.069319509
0.068679839
0.087307908
""
0.038282763
0.041445281
0.011829927
0.044280015
0.083431125
""
""
0.031656161
0.10091344
0.03454408
0.073717192
0.030912776
0.099504545
0.066586562
0.02524846
0.026991002
0.02532764
0.051328048
0.011061228
0.051391885
""
0.064025119
0.026083713
0.06710618
""
""
""
0.071015418
""
0.11016291
0.043089148
0.071601853
""
0.044187754
""
""
""
""
""
""
""
""
""
""
""
""
0.075220481
""
""
0.013851257
""
0.011758055
""
""
""
0.042199742
""
""
""
""
""
0.15465081
0.046782911
0.036015153
0.059882272
0.037759695
0.0080449153
0.031130034
0.058255546
""
0.053876549
""
""
""
""
""
""
""
""
0.047753222
""
""
0.042710196
""
""
""
""
""
0.051885601
""
0.022731783
0.011712165
0.0090245111
0.078044713
0.038820654
0.048954606
0.056656834
0.029200051
0.087727576
""
0.046158824
0.091505535
0.052066784
0.01040116
0.062046442
0.042329896
0.057856582
0.060168143
""
0.012661436
""
""
""
""
""
""
0.039972678
0.072310157
0.070669398
""
""
""
0.02594888
""
""
0.055081598
""
""
""
0.10666528
0.090655081
""
""
""
0.044850346
""
""
0.088962391
0.078376189
0.086723268
""
""
0.045025576
0.053147726
""
""
0.075599782
""
0.0038599509
0.020078862
0.011319776
""
0.04784596
""
""
""
0.018539928
""
0.0079614334
""
0.01614527
0.049322065
""
0.050546575
0.041132931
""
0.043841157
0.01166951
0.062149726
""
0.020067817
0.065401234
""
0.047284234
""
""
""
""
0.020222077
0.011153217
0.038090795
0.034594867
""
""
""
""
""
0.066637851
0.036678713
""
""
0.029873172
0.047011543
0.03062645
0.069855861
0.042450197
0.015017797
0.015921921
0.013014777
0.023254143
0.0062186681
0.0065956209
0.070637837
""
""
0.018820705
0.015026952
0.0040885755
0.0089924168
""
""
0.006478196
0.036112394
0.016467385
0.0030408893
0.056202337
0.055527203
0.075134642
0.053130861
0.018983027
0.058967981
0.03083189
0.0076029245
0.090737589
0.013611625
0.053130958
0.034363609
0.023874925
0.072565563
""
0.044713698
""
""
""
0.043042179
0.041701093
0.0042781229
