hours_wk_pooled_male_p25_se
0.76291293
1.151599
1.9304565
0.73498666
0.95318818
1.9472529
0.61375296
1.9182744
2.118222
1.0022649
0.95145065
0.5382641
2.2396553
1.4834898
1.0318596
3.0182409
2.7248423
1.0441146
2.5379679
1.6508268
0.73206055
0.65834886
1.0319077
1.3075099
0.61041248
2.1348882
1.155956
0.78706723
0.51620448
1.7261183
1.4686162
1.2030032
0.6717813
0.75619149
1.2997713
0.79729843
1.5162205
1.2990425
2.3675625
2.2092121
0.74986196
1.4970311
2.3105907
3.251564
1.8900646
1.5497303
0.46092561
1.0033616
0.67701626
1.2180458
0.84912729
0.79164988
0.96557277
3.2964988
3.2014081
0.72181982
1.7399837
2.6535835
3.5579357
1.1421024
1.6600146
0.69980985
2.2354746
1.6565765
1.3662004
1.551129
2.3823278
2.0383372
1.4291244
1.3486135
1.7063084
1.3220297
1.1413563
1.1821263
1.4121903
2.3590984
1.2158113
1.370183
2.3278129
0.51336509
1.2160127
1.2984447
1.4294621
1.3611803
0.56053972
1.4414343
1.3048829
1.0248151
0.82669342
0.91574663
1.131157
1.6773326
1.7412877
0.82425928
1.7098815
3.0527582
1.3178349
0.88179779
0.38713998
0.71701527
0.70396578
0.27880281
0.50279129
0.7385934
0.78142369
0.45099804
0.77140254
0.56360871
1.4557941
0.93575358
1.1274508
1.0033013
0.68176454
1.8963679
0.72046942
0.65617532
0.79338163
2.1404796
2.9248989
2.2950323
1.0121973
1.6228484
2.0637946
1.4360678
1.6146549
0.90942961
0.9349553
1.6083566
1.9555774
1.8750744
0.3646611
1.4246117
1.2858232
1.8603219
1.0861877
1.3354852
0.81220877
0.94616789
2.3465202
1.6171511
0.89815509
1.2044979
2.4403994
2.1793852
1.1184773
1.8231618
0.87355393
1.194521
1.5104706
1.5111289
1.4333951
0.6016534
1.1180127
2.0708721
0.70732075
0.71676272
1.8866609
0.85056925
1.5240699
1.4199843
3.089123
2.0263975
1.3394521
0.44405839
3.0076637
0.32743073
1.4134569
1.2455388
1.7975572
0.89836109
0.30870935
0.90725231
1.1066633
0.67374146
1.0640606
1.7073267
0.78283578
0.50948149
1.2972172
1.3897753
1.4105465
1.2083076
0.51666379
1.3717479
1.4963042
0.48726514
2.1076691
1.4633752
0.82776427
2.7939634
1.6953546
1.0394
0.54801732
2.2240291
1.7782786
1.2348292
0.94373375
0.97333473
0.64919943
1.6259191
0.65436727
0.81063557
1.4258045
1.2911021
0.85203195
0.78974837
0.55971432
1.4328815
1.0512943
0.99950475
1.0407813
0.93486285
1.7377851
1.9953396
0.77384597
0.596425
0.84860003
0.38617066
1.0971422
1.0409858
1.4997381
1.1468186
1.0809175
1.3152262
0.48105213
0.88540375
0.79024136
0.65912414
0.36370933
0.56824845
0.56890082
0.99776471
1.7793249
1.0417937
2.3039389
1.4441024
2.0099821
1.0619235
2.7426853
1.4120662
0.97547674
1.330277
1.3037475
0.86355472
1.2940536
1.6041831
1.2251611
0.57638842
1.1413492
0.95878148
0.44428319
0.81581831
0.89942616
2.4852571
0.95968217
1.2698102
1.4767925
0.68722761
0.98903823
0.56209892
0.88655925
0.79469657
0.53915548
0.57159793
0.79625028
0.18132013
0.70916855
0.31872508
0.28522542
0.9023425
0.83576161
1.4623188
2.3329194
0.9387601
2.1242816
1.5217868
0.68010294
0.99817699
1.3568404
1.110868
0.59934634
""
""
0.37992963
0.67464674
1.6788305
0.84872055
0.44762909
1.6240934
1.598039
2.1109591
2.4337833
1.7482488
1.1209573
1.4633925
1.3321562
1.4149848
1.0476552
1.3445487
0.84586608
0.39127588
1.4523686
1.0251595
0.98423654
1.4637676
1.4319986
1.1694876
1.3759724
0.95249754
2.1059899
1.3173329
1.1249952
1.1610864
1.2120243
0.71214509
0.9404276
1.4139163
0.64638144
0.7278136
0.86092591
0.97341514
0.76591623
1.0539262
1.5338124
1.3830519
1.3320401
0.8648839
1.2485694
1.224665
0.90984398
1.7308828
0.77264082
0.8299315
0.48586687
1.274227
0.2397929
0.74688029
1.3512784
1.3060793
0.43119928
2.379487
1.4404223
1.0774994
0.91642851
1.1293519
2.0058246
1.244189
1.5865862
1.7950006
1.9053619
1.2886659
1.4303803
1.3390797
3.0803549
1.2146162
0.92650503
2.3740423
1.1507633
1.6289034
1.2701164
1.033185
1.9232937
0.8589077
""
3.6858721
1.5885621
1.5907338
2.2051282
2.8576579
3.0208859
2.020298
2.4795051
1.4705042
""
3.9366665
""
2.6870644
3.0507312
2.9973333
1.2736349
2.5783956
""
""
4.7002845
3.1031754
""
5.1438699
4.5929918
3.3653505
3.3974738
2.0399351
2.1796048
2.1094785
1.5252056
2.5072188
1.0575203
1.4766079
2.0479388
2.3488405
3.6561122
3.3188388
1.5695852
0.97573388
1.4846034
1.6424016
1.2434171
1.1056985
2.1845317
2.0547569
""
0.94443309
0.98045754
2.2819052
2.7066488
3.6463034
2.4470811
1.1395357
1.6203004
2.2240434
2.275388
2.7496831
3.3971672
3.3364067
""
0.9102183
1.1486008
1.226254
0.85120839
1.5375545
1.3983604
1.4388903
1.2625476
0.77884018
1.8149335
1.8754332
1.3341813
1.1237096
4.8219833
""
""
""
1.5712892
1.6763475
2.3983026
2.7619488
1.313809
1.2394356
2.0321372
2.5050838
1.4818047
1.0035727
1.6657627
0.96079874
1.3283948
1.5995152
0.60377198
1.5862497
2.9853494
""
3.2560332
2.4737413
2.1382656
0.7237311
""
4.1891055
1.136059
2.8102129
3.8283901
2.9666417
4.1481276
2.4776354
2.2421641
3.8323548
4.2993522
2.225765
1.5206571
1.3909912
4.9225411
2.341434
""
3.6127419
0.88021165
0.44033238
2.5975745
""
2.1052735
1.8291081
1.4617779
1.8231852
2.8714936
2.9469073
2.0930481
2.6212926
3.0740116
1.7784513
1.5469049
1.8614767
1.2017499
1.0088555
0.80703449
1.7255715
1.7020555
1.8017833
2.0172727
1.0727772
1.6792045
0.45047244
1.0868366
1.4128633
1.9485433
2.5977027
1.0341893
1.6497737
0.73434871
1.0960255
0.84968102
1.6993825
1.3525796
0.74461412
0.99568903
0.79530454
1.634648
0.48222399
1.4536949
2.466804
1.2882832
0.44536391
1.6330774
4.8439059
2.0008266
""
1.4717314
""
1.3488504
0.82171488
1.4219187
2.1046016
0.98398477
1.8874818
3.2389443
4.3945599
""
1.654826
1.732296
3.4843025
4.3907933
2.4220862
2.8466008
2.3805916
2.0418267
1.2005388
2.5349977
3.7218754
0.58820319
2.6150248
0.40361419
2.2405624
2.1226091
""
0.89247763
1.7176087
2.918437
3.2158833
3.0390406
3.4998677
0.90011764
0.49310553
0.69390345
1.2960531
0.96331912
0.2710565
0.82559997
1.164749
1.6419449
1.421612
2.2672122
5.1975822
2.2267082
1.8956622
1.7872589
1.5247231
2.2816133
2.101721
1.1086605
4.4586601
2.695538
1.2316024
2.7491455
""
2.5789158
1.870859
1.7199837
0.93151289
1.5920419
0.87132174
0.43419525
0.30767024
1.1726397
0.84011239
1.0018343
1.0830137
1.017987
1.7037079
3.3231125
1.1285005
1.7198654
1.4119875
0.45533618
1.2315509
1.1750416
1.0308473
1.151198
""
1.0212529
""
""
3.5990057
2.9897554
4.4197903
4.6181126
3.5047438
4.4028907
4.0842791
1.7680596
5.4539018
""
1.7112797
2.9142675
2.934746
1.3814946
4.3840504
2.3953309
3.7447281
2.2126298
2.3587573
3.2902617
""
5.305994
1.2953418
""
3.1128268
1.7198384
2.1752172
2.0182157
5.2084336
2.8046873
1.3324581
1.4825374
2.4779541
4.4077034
1.794836
""
0.6485166
2.7207284
1.8724166
2.0428512
1.4801821
3.6202762
4.237658
1.9408516
0.63549888
3.3993089
0.3465555
2.9427662
0.5763486
1.1488533
5.3932118
1.1872842
1.0547173
2.8871965
1.2453775
1.6220043
1.2687318
1.9262179
0.80848533
1.7913072
6.5785398
1.375862
2.0017061
5.0329218
2.4930911
""
0.88027489
0.47785336
1.1090827
0.86683351
3.7999511
5.3016849
3.5892899
2.2917788
2.3130748
1.9670664
1.3169301
5.582829
4.8257294
1.1194119
1.6020758
1.088931
2.568944
1.2822512
0.62115282
0.6294933
0.42571416
0.84730095
0.38888755
0.43661678
2.6945195
3.5163047
5.440136
0.8819347
0.9016127
0.34141502
0.47431269
""
3.9843802
0.37347203
0.81824815
0.77412248
0.15030326
1.6691201
2.4559088
1.815129
1.787465
0.7550928
1.7880999
1.210705
0.49508095
2.1232274
0.59945029
1.9779958
0.9639591
1.0247266
2.1414344
4.666048
1.4635985
""
5.4337211
4.8506651
1.5363213
1.8569548
0.36795762
