frac_years_xw_pooled_pooled
0.59799343
0.68464172
0.6206091
0.63092947
0.63704479
0.63704866
0.55759722
0.67150313
0.66889805
0.69583911
0.71205622
0.71641862
0.69472653
0.67878002
0.66739655
0.67144251
0.72084308
0.66013193
0.66933084
0.58512419
0.60819829
0.54659116
0.6502592
0.6635372
0.65817052
0.61459577
0.61042613
0.63367164
0.62742156
0.67452496
0.67387378
0.64083278
0.65725809
0.61428529
0.5701381
0.48081735
0.38633451
0.54184359
0.41937137
0.57023478
0.59025115
0.68775004
0.62264317
0.61778086
0.61177653
0.56110275
0.56057793
0.54588014
0.56426316
0.5690496
0.66002661
0.61914665
0.61163265
0.56728011
0.61587268
0.59415203
0.61436582
0.62543315
0.58874214
0.65040731
0.68126917
0.69552618
0.6831907
0.70065749
0.63821119
0.63628316
0.61466867
0.59719181
0.61114192
0.6901601
0.66215962
0.59293175
0.661273
0.64088953
0.62531418
0.59440428
0.66858244
0.49262875
0.60472375
0.64820945
0.54366297
0.57078212
0.34895304
0.50045753
0.55636638
0.5316959
0.65818471
0.6150496
0.67351335
0.6444242
0.67133373
0.67750418
0.64882851
0.66920543
0.65136373
0.62461531
0.50877744
0.61746395
0.57210904
0.71079576
0.69276834
0.7274965
0.70291162
0.7485525
0.69876325
""
0.63118333
0.67278373
0.67585737
0.70826483
0.68442607
0.67930603
0.6304338
0.68942052
0.68565828
0.49986559
0.55782139
0.54583263
0.55584049
0.60669637
0.57109272
0.66319692
0.66694671
0.58304542
0.59040231
0.67761225
0.62948364
0.65073615
0.69629413
0.66171378
0.58290803
0.65407515
0.59049922
0.60842913
0.59861791
0.64067441
0.64684457
0.54944563
0.62999731
0.69795686
0.71339703
0.62114972
0.58677614
0.58187222
0.58512306
0.61397678
0.57646066
0.55346352
0.54318184
0.57150483
0.60479367
0.51354867
0.55808407
0.58784175
0.55633736
0.63945907
0.53494316
0.58963996
0.52011943
0.54762089
0.5971567
0.60648507
0.66040468
0.59082347
0.53986925
0.57046741
0.61202013
0.57018083
0.73519868
0.65100318
0.68990713
0.60919124
0.7010538
0.67453128
0.61212224
0.53823578
0.57701945
0.61541986
0.69504875
0.63679045
0.57693535
0.68283641
0.63769192
0.62831151
0.51815295
0.50566566
0.50718123
0.47105959
0.60375887
0.6385411
0.61230743
0.53965002
0.48165792
0.44994426
0.64120883
0.61796927
0.61679083
0.65809166
0.5495171
0.54731578
0.61669052
0.58401322
0.59480554
0.57230705
0.56443346
0.54708403
0.50606948
0.650729
0.56395489
0.68316257
0.68881774
0.68243676
0.65459651
0.63443804
0.56669372
0.62007058
0.57582915
0.64435893
0.70689881
0.6756497
0.65483242
0.63254225
0.66402894
0.64914548
0.69815516
0.21002865
0.57247633
0.56181347
0.4611842
0.60200739
0.58650023
0.60242414
0.60790431
0.63181686
0.55012244
0.60701984
0.5877322
0.58538926
0.58713275
0.62185472
0.63078153
0.62228686
0.67289805
0.5616625
0.59724933
0.60733676
0.70676565
0.57566196
0.55591518
0.50771129
0.5478633
0.60441452
0.665546
0.56188029
0.57991946
0.57070202
0.59085625
0.57544225
0.69297135
0.64279878
0.63780963
0.56261623
0.56032789
0.60367078
0.52030826
0.6121527
0.60708499
0.64234424
0.67329985
0.70381677
0.57406211
0.6877563
0.65885013
0.66670078
0.5056991
0.55044711
0.61881143
0.61313421
0.63013142
0.55311
0.60707015
0.62981105
0.64090294
0.63765538
0.63409781
0.68256849
0.68930525
0.60263753
0.57831854
0.61635154
0.67947763
0.64232522
0.66415465
0.63713431
0.60919678
0.61324614
0.61066657
0.51863551
0.59096456
0.54405916
0.58969253
0.73172683
0.57405871
0.42610174
0.69367909
0.62635446
0.66417587
0.5815087
0.67774558
0.55159467
0.68200779
0.6179387
0.71272486
0.73228353
0.67974889
0.72702962
0.62946457
0.71682125
0.57702094
0.60843861
0.65950245
0.56762385
0.59824675
0.56624544
0.6317969
0.61477578
0.6026451
0.543531
0.53333485
0.59890342
0.54514605
0.53702569
0.57879132
0.64492607
0.6736623
0.58886498
0.67652935
0.5554406
0.690889
0.63384801
0.53046656
0.51660365
0.68720371
0.70485193
0.62999457
0.50974995
0.51725125
0.58460104
0.52631199
0.62201113
0.49936578
0.67686993
0.71739483
0.60625255
0.5814656
0.70987147
0.65471178
0.65055066
0.47034732
0.70704502
0.55630988
0.64832115
0.61913782
0.56959647
0.54426026
0.5774771
0.58513153
0.61930996
0.60365158
0.59934813
0.49522707
0.56419152
0.65333974
0.63426811
0.5644204
0.62548268
0.60467529
0.64106709
0.65372783
0.61782038
0.6315949
0.67320812
0.65523756
0.70489419
0.64905262
0.58216524
0.59613425
0.55803436
0.62724358
0.65569764
0.52248442
0.48043448
0.59271079
0.52631658
0.54485184
0.62344909
0.68019885
0.59631491
0.60451549
0.51953006
0.57763594
0.52375799
0.51114911
0.52537698
0.58149469
0.5228346
0.5389024
0.59954739
0.43357247
0.33185956
0.54019487
0.60154492
0.49921775
0.47278681
0.40288171
0.52688259
0.56444025
0.60977775
0.54846597
0.47207403
0.60782814
0.5922491
0.52800882
0.55555439
0.54710549
0.33458769
0.42626059
0.64973485
0.51090664
0.47818831
0.36558673
0.48278973
0.44606644
0.61756593
0.37525392
0.66599423
0.63521105
0.55573165
0.61246049
0.62963825
0.62415808
0.29337603
0.52972394
0.57484478
0.61907315
0.42766905
0.64488024
0.62006766
0.66927022
0.67724729
0.54581785
0.50453562
0.54254723
0.62339765
0.63044357
0.57282734
0.60231131
0.62134004
0.73096836
0.4669753
0.67424858
0.73941308
0.607517
0.72314405
0.61867344
0.71531546
0.77908546
0.68062544
0.74776822
0.78217077
0.60432225
0.5368163
0.45063299
0.64654487
0.7156527
0.67192817
0.70721269
0.73527938
0.68502474
0.68009698
0.70223582
0.64408207
0.71475029
0.55015117
0.53014666
0.70564932
0.70078069
0.73745036
0.76601696
0.69104594
0.66159135
0.74591106
0.73963135
0.73462683
0.58389282
0.57663846
0.51031524
0.57167661
0.68585598
0.66619849
0.67809629
0.65419018
0.67822301
0.72710383
0.74254757
0.6991328
0.77234507
0.68931288
0.60653013
0.71727967
0.68669009
0.61935478
0.69175076
0.52315778
0.52742028
0.6463877
0.69197816
0.7632392
0.68703318
0.62797171
0.47341633
0.63422889
0.77027547
0.38244838
0.24593732
0.6071043
0.65372348
0.60157859
0.57168937
0.58793402
0.60614169
0.69798672
0.6436671
0.59167725
0.64430755
0.64459848
0.74362606
0.76045966
0.74445492
0.62211823
0.50336468
0.60533071
0.62476552
0.6592077
0.60247654
0.65532535
0.65481663
0.7366724
0.27738935
0.64786291
0.57820737
0.76776505
0.69322807
0.65968943
0.6866169
0.68043613
0.52719396
0.56294549
0.6035828
0.57799029
0.46200025
0.54040372
0.6268326
0.61860812
0.60224277
0.64969814
0.6750893
0.56789798
0.5617274
0.60286164
0.60326093
0.56488341
0.5938409
0.5576576
0.57135826
0.59436387
0.59344161
0.54917634
0.68589628
0.70641357
0.77525049
0.68427509
0.75523174
0.74372661
0.71254367
0.75822359
0.71445566
0.62823576
0.59011054
0.67065948
0.64404213
0.52718061
0.48487228
0.35861811
""
0.35213256
0.65829998
0.57492572
0.38190085
0.56725031
0.753492
0.63395935
0.6246779
0.50503415
0.50076467
0.3734192
0.39134359
0.58274645
0.23547284
0.31995568
0.33006102
0.38188878
0.36750928
0.50685525
0.59764254
0.66308206
0.54885745
0.66395378
0.64980602
0.65003139
0.63064724
0.62938541
0.5443905
0.44418931
0.56592721
0.59755981
0.60032177
0.62315565
0.62338597
0.50864202
0.58002752
0.66934043
0.67853999
0.57947326
0.68101275
0.61242592
0.61139351
0.60956806
0.62650084
0.49840733
0.63486081
0.58605218
0.60872805
0.56946397
0.66403568
0.69427824
0.45872808
0.45381016
0.42791989
0.44696319
0.47117633
0.47089294
0.48203021
0.46667635
0.49534741
0.45318866
0.41305527
0.44185993
0.48511526
0.48010361
0.41904321
0.36142722
0.29471895
0.45500991
0.46451962
0.39322081
0.38934952
0.53391987
0.55616587
0.56502408
0.50912839
0.53245455
0.45270404
0.36142504
0.3427631
0.40449694
0.40263021
0.3130064
0.35690898
0.48774993
0.50484049
0.5104394
0.49818185
0.52463412
0.52590919
0.5644486
0.5642001
0.47714323
0.54626507
0.40807194
0.42413613
0.71323073
0.69578266
0.72292775
0.73139769
0.70393866
0.66660249
0.64627212
0.69813269
0.48611173
0.53864563
0.3771708
0.56026781
0.60903817
0.70821846
0.63700479
0.67419416
0.53109193
0.70326376
0.61750054
0.68233788
0.64803028
0.54077035
0.48980173
0.51942939
0.19168097
0.51760679
0.66387868
0.71032852
0.6675173
0.63365006
0.51117045
0.54809874
0.56590062
0.68205518
0.5996756
0.56202024
0.58414996
0.51426774
0.5793848
0.55640358
0.56709141
0.55258101
0.5504263
0.64313239
0.7092818
0.68815809
0.6181289
0.63439488
0.6429137
0.67956078
0.5394066
0.56718713
0.54214138
0.5525862
0.65526235
0.53741384
0.64919621
0.6834054
0.62390566
0.66641718
0.43291569
0.50402284
0.4141708
0.60654134
0.56355476
0.66849291
0.61808866
0.63888502
0.55209261
0.60307801
0.65315765
0.55052835
0.58755469
0.63790649
0.56937742
0.59312135
0.60306454
0.48199034
0.48230836
0.62020308
0.63485599
0.6448465
0.65677917
0.58274662
0.57536936
0.59128147
0.64978278
0.59188467
0.61402094
0.60780138
0.64144558
0.5855335
0.56961548
0.56180626
0.5709514
0.67049199
0.57444167
0.52438444
0.29005358
0.49843627
0.60216725
0.69645107
0.59107798
0.54614031
0.67021412
0.58565414
0.61653656
0.63710737
0.63201183
0.73277313
0.51583493
""
0.57387644
0.50110841
0.57408649
0.52528381
0.61222136
0.6081422
0.67990637
0.60368192
0.65636796
0.66544372
0.62755448
0.60667795
0.66868865
0.54522491
0.54750901
0.61792177
0.49927217
0.66166997
0.62598723
0.58956921
0.54562575
0.58891755
0.59159368
0.65482575
0.68353719
0.67736828
0.57313895
0.64436734
0.62765414
0.5968923
0.69299769
0.61903703
0.68836617
0.61495614
0.62986135
0.68650252
0.6591168
0.522856
0.61126411
0.63647813
0.64666128
0.65508604
0.66962987
0.62947166
0.69384426
0.65388602
0.65671706
0.65291154
